  X  Y  Depth
  137  143  -9999.000
  138  143  -9999.000
  139  143  -9999.000
  140  143  -9999.000
  141  143  -9999.000
  142  143  -9999.000
  143  143  -9999.000
  144  143  -9999.000
  145  143  -9999.000
  146  143  -9999.000
  147  143  -9999.000
  148  143  -9999.000
  149  143  -9999.000
  150  143  -9999.000
  151  143  -9999.000
  152  143  -9999.000
  153  143  -9999.000
  154  143  -9999.000
  155  143  -9999.000
  156  143  -9999.000
  157  143  -9999.000
  158  143  -9999.000
  159  143  -9999.000
  160  143  -9999.000
  161  143  -9999.000
  162  143  -9999.000
  163  143  -9999.000
  164  143  -9999.000
  165  143  -9999.000
  166  143  -9999.000
  167  143  -9999.000
  168  143  -9999.000
  169  143  -9999.000
  170  143  -9999.000
  171  143  -9999.000
  172  143  -9999.000
  173  143  -9999.000
  174  143  -9999.000
  175  143  -9999.000
  176  143  -9999.000
  177  143  -9999.000
  178  143  -9999.000
  179  143  -9999.000
  180  143  -9999.000
  181  143  -9999.000
  182  143  -9999.000
  183  143  -9999.000
  184  143  -9999.000
  185  143  -9999.000
  186  143  -9999.000
  187  143  -9999.000
  188  143  -9999.000
  189  143  -9999.000
  190  143  -9999.000
  191  143  -9999.000
  192  143  -9999.000
  193  143  -9999.000
  194  143  -9999.000
    1  142  -9999.000
    2  142  -9999.000
    3  142  -9999.000
    4  142  -9999.000
    5  142  -9999.000
    6  142  -9999.000
    7  142  -9999.000
    8  142  -9999.000
    9  142  -9999.000
   10  142  -9999.000
   11  142  -9999.000
   12  142  -9999.000
   13  142  -9999.000
   14  142  -9999.000
   15  142  -9999.000
   16  142  -9999.000
   17  142  -9999.000
   18  142  -9999.000
   19  142  -9999.000
   20  142  -9999.000
   21  142  -9999.000
   22  142  -9999.000
   23  142  -9999.000
   24  142  -9999.000
   25  142  -9999.000
   26  142  -9999.000
   27  142  -9999.000
   28  142  -9999.000
   29  142  -9999.000
   30  142  -9999.000
   31  142  -9999.000
   32  142  -9999.000
   33  142  -9999.000
   34  142  -9999.000
   35  142  -9999.000
   36  142  -9999.000
   37  142  -9999.000
   38  142  -9999.000
   39  142  -9999.000
   40  142  -9999.000
   41  142  -9999.000
   42  142  -9999.000
   43  142  -9999.000
   44  142  -9999.000
   45  142  -9999.000
   46  142  -9999.000
   47  142  -9999.000
   48  142  -9999.000
   49  142  -9999.000
   50  142  -9999.000
   51  142  -9999.000
   52  142  -9999.000
   53  142  -9999.000
   54  142  -9999.000
   55  142  -9999.000
   56  142  -9999.000
   57  142  -9999.000
   58  142  -9999.000
   59  142  -9999.000
   60  142  -9999.000
   61  142  -9999.000
   62  142  -9999.000
   63  142  -9999.000
   64  142  -9999.000
   65  142  -9999.000
   66  142  -9999.000
   67  142  -9999.000
   68  142  -9999.000
   69  142  -9999.000
   70  142  -9999.000
   71  142  -9999.000
   72  142  -9999.000
   73  142  -9999.000
   74  142  -9999.000
   75  142  -9999.000
   76  142  -9999.000
   77  142  -9999.000
   78  142  -9999.000
   79  142  -9999.000
   80  142  -9999.000
   81  142  -9999.000
   82  142  -9999.000
   83  142  -9999.000
   84  142  -9999.000
   85  142  -9999.000
   86  142  -9999.000
   87  142  -9999.000
   88  142  -9999.000
   89  142  -9999.000
   90  142  -9999.000
   91  142  -9999.000
   92  142  -9999.000
   93  142  -9999.000
   94  142  -9999.000
   95  142  -9999.000
   96  142  -9999.000
   97  142  -9999.000
   98  142  -9999.000
   99  142  -9999.000
  100  142  -9999.000
  101  142  -9999.000
  102  142  -9999.000
  103  142  -9999.000
  104  142  -9999.000
  105  142  -9999.000
  106  142  -9999.000
  107  142  -9999.000
  108  142  -9999.000
  109  142  -9999.000
  110  142  -9999.000
  111  142  -9999.000
  112  142  -9999.000
  113  142  -9999.000
  114  142  -9999.000
  115  142  -9999.000
  116  142  -9999.000
  117  142  -9999.000
  118  142  -9999.000
  119  142  -9999.000
  120  142  -9999.000
  121  142  -9999.000
  122  142  -9999.000
  123  142  -9999.000
  124  142  -9999.000
  125  142  -9999.000
  126  142  -9999.000
  127  142  -9999.000
  128  142  -9999.000
  129  142  -9999.000
  130  142  -9999.000
  131  142  -9999.000
  132  142  -9999.000
  133  142  -9999.000
  134  142  -9999.000
  135  142  -9999.000
  136  142  -9999.000
  137  142  -9999.000
  138  142  -9999.000
  139  142  -9999.000
  140  142  -9999.000
  141  142  -9999.000
  142  142  -9999.000
  143  142  -9999.000
  144  142  -9999.000
  145  142  -9999.000
  146  142  -9999.000
  147  142  -9999.000
  148  142  -9999.000
  149  142  -9999.000
  150  142  -9999.000
  151  142  -9999.000
  152  142  -9999.000
  153  142  -9999.000
  154  142  -9999.000
  155  142  -9999.000
  156  142  -9999.000
  157  142  -9999.000
  158  142  -9999.000
  159  142  -9999.000
  160  142  -9999.000
  161  142  -9999.000
  162  142  -9999.000
  163  142  -9999.000
  164  142  -9999.000
  165  142  -9999.000
  166  142  -9999.000
  167  142  -9999.000
  168  142  -9999.000
  169  142  -9999.000
  170  142  -9999.000
  171  142  -9999.000
  172  142  -9999.000
  173  142  -9999.000
  174  142  -9999.000
  175  142  -9999.000
  176  142  -9999.000
  177  142  -9999.000
  178  142  -9999.000
  179  142  -9999.000
  180  142  -9999.000
  181  142  -9999.000
  182  142  -9999.000
  183  142  -9999.000
  184  142  -9999.000
  185  142  -9999.000
  186  142  -9999.000
  187  142  -9999.000
  188  142  -9999.000
  189  142  -9999.000
  190  142  -9999.000
  191  142  -9999.000
  192  142  -9999.000
  193  142  -9999.000
  194  142  -9999.000
    1  141  -9999.000
    2  141  -9999.000
    3  141  -9999.000
    4  141  -9999.000
    5  141  -9999.000
    6  141  -9999.000
    7  141  -9999.000
    8  141  -9999.000
    9  141  -9999.000
   10  141  -9999.000
   11  141  -9999.000
   12  141  -9999.000
   13  141  -9999.000
   14  141  -9999.000
   15  141  -9999.000
   16  141  -9999.000
   17  141  -9999.000
   18  141  -9999.000
   19  141  -9999.000
   20  141  -9999.000
   21  141  -9999.000
   22  141  -9999.000
   23  141  -9999.000
   24  141  -9999.000
   25  141  -9999.000
   26  141  -9999.000
   27  141  -9999.000
   28  141  -9999.000
   29  141  -9999.000
   30  141  -9999.000
   31  141  -9999.000
   32  141  -9999.000
   33  141  -9999.000
   34  141  -9999.000
   35  141  -9999.000
   36  141  -9999.000
   37  141  -9999.000
   38  141  -9999.000
   39  141  -9999.000
   40  141  -9999.000
   41  141  -9999.000
   42  141  -9999.000
   43  141  -9999.000
   44  141  -9999.000
   45  141  -9999.000
   46  141  -9999.000
   47  141  -9999.000
   48  141  -9999.000
   49  141  -9999.000
   50  141  -9999.000
   51  141  -9999.000
   52  141  -9999.000
   53  141  -9999.000
   54  141  -9999.000
   55  141  -9999.000
   56  141  -9999.000
   57  141  -9999.000
   58  141  -9999.000
   59  141  -9999.000
   60  141  -9999.000
   61  141  -9999.000
   62  141  -9999.000
   63  141  -9999.000
   64  141  -9999.000
   65  141  -9999.000
   66  141  -9999.000
   67  141  -9999.000
   68  141  -9999.000
   69  141  -9999.000
   70  141  -9999.000
   71  141  -9999.000
   72  141  -9999.000
   73  141  -9999.000
   74  141  -9999.000
   75  141  -9999.000
   76  141  -9999.000
   77  141  -9999.000
   78  141  -9999.000
   79  141  -9999.000
   80  141  -9999.000
   81  141  -9999.000
   82  141  -9999.000
   83  141  -9999.000
   84  141  -9999.000
   85  141  -9999.000
   86  141  -9999.000
   87  141  -9999.000
   88  141  -9999.000
   89  141  -9999.000
   90  141  -9999.000
   91  141  -9999.000
   92  141  -9999.000
   93  141  -9999.000
   94  141  -9999.000
   95  141  -9999.000
   96  141  -9999.000
   97  141  -9999.000
   98  141  -9999.000
   99  141  -9999.000
  100  141  -9999.000
  101  141  -9999.000
  102  141  -9999.000
  103  141  -9999.000
  104  141  -9999.000
  105  141  -9999.000
  106  141  -9999.000
  107  141  -9999.000
  108  141  -9999.000
  109  141  -9999.000
  110  141  -9999.000
  111  141  -9999.000
  112  141  -9999.000
  113  141  -9999.000
  114  141  -9999.000
  115  141  -9999.000
  116  141  -9999.000
  117  141  -9999.000
  118  141  -9999.000
  119  141  -9999.000
  120  141  -9999.000
  121  141  -9999.000
  122  141  -9999.000
  123  141  -9999.000
  124  141  -9999.000
  125  141  -9999.000
  126  141  -9999.000
  127  141  -9999.000
  128  141  -9999.000
  129  141  -9999.000
  130  141  -9999.000
  131  141  -9999.000
  132  141  -9999.000
  133  141  -9999.000
  134  141  -9999.000
  135  141  -9999.000
  136  141  -9999.000
  137  141  -9999.000
  138  141  -9999.000
  139  141  -9999.000
  140  141  -9999.000
  141  141  -9999.000
  142  141  -9999.000
  143  141  -9999.000
  144  141  -9999.000
  145  141  -9999.000
  146  141  -9999.000
  147  141  -9999.000
  148  141  -9999.000
  149  141  -9999.000
  150  141  -9999.000
  151  141  -9999.000
  152  141  -9999.000
  153  141  -9999.000
  154  141  -9999.000
  155  141  -9999.000
  156  141  -9999.000
  157  141  -9999.000
  158  141  -9999.000
  159  141  -9999.000
  160  141  -9999.000
  161  141  -9999.000
  162  141  -9999.000
  163  141  -9999.000
  164  141  -9999.000
  165  141  -9999.000
  166  141  -9999.000
  167  141  -9999.000
  168  141  -9999.000
  169  141  -9999.000
  170  141  -9999.000
  171  141  -9999.000
  172  141  -9999.000
  173  141  -9999.000
  174  141  -9999.000
  175  141  -9999.000
  176  141  -9999.000
  177  141  -9999.000
  178  141  -9999.000
  179  141  -9999.000
  180  141  -9999.000
  181  141  -9999.000
  182  141  -9999.000
  183  141  -9999.000
  184  141  -9999.000
  185  141  -9999.000
  186  141  -9999.000
  187  141  -9999.000
  188  141  -9999.000
  189  141  -9999.000
  190  141  -9999.000
  191  141  -9999.000
  192  141  -9999.000
  193  141  -9999.000
  194  141  -9999.000
    1  140  -9999.000
    2  140  -9999.000
    3  140  -9999.000
    4  140  -9999.000
    5  140  -9999.000
    6  140  -9999.000
    7  140  -9999.000
    8  140  -9999.000
    9  140  -9999.000
   10  140  -9999.000
   11  140  -9999.000
   12  140  -9999.000
   13  140  -9999.000
   14  140  -9999.000
   15  140  -9999.000
   16  140  -9999.000
   17  140  -9999.000
   18  140  -9999.000
   19  140  -9999.000
   20  140  -9999.000
   21  140  -9999.000
   22  140  -9999.000
   23  140  -9999.000
   24  140  -9999.000
   25  140  -9999.000
   26  140  -9999.000
   27  140  -9999.000
   28  140  -9999.000
   29  140  -9999.000
   30  140  -9999.000
   31  140  -9999.000
   32  140  -9999.000
   33  140  -9999.000
   34  140  -9999.000
   35  140  -9999.000
   36  140  -9999.000
   37  140  -9999.000
   38  140  -9999.000
   39  140  -9999.000
   40  140  -9999.000
   41  140  -9999.000
   42  140  -9999.000
   43  140  -9999.000
   44  140  -9999.000
   45  140  -9999.000
   46  140  -9999.000
   47  140  -9999.000
   48  140  -9999.000
   49  140  -9999.000
   50  140  -9999.000
   51  140  -9999.000
   52  140  -9999.000
   53  140  -9999.000
   54  140  -9999.000
   55  140  -9999.000
   56  140  -9999.000
   57  140  -9999.000
   58  140  -9999.000
   59  140  -9999.000
   60  140  -9999.000
   61  140  -9999.000
   62  140  -9999.000
   63  140  -9999.000
   64  140  -9999.000
   65  140  -9999.000
   66  140  -9999.000
   67  140  -9999.000
   68  140  -9999.000
   69  140  -9999.000
   70  140  -9999.000
   71  140  -9999.000
   72  140  -9999.000
   73  140  -9999.000
   74  140  -9999.000
   75  140  -9999.000
   76  140  -9999.000
   77  140  -9999.000
   78  140  -9999.000
   79  140  -9999.000
   80  140  -9999.000
   81  140  -9999.000
   82  140  -9999.000
   83  140  -9999.000
   84  140  -9999.000
   85  140  -9999.000
   86  140  -9999.000
   87  140  -9999.000
   88  140  -9999.000
   89  140  -9999.000
   90  140  -9999.000
   91  140  -9999.000
   92  140  -9999.000
   93  140  -9999.000
   94  140  -9999.000
   95  140  -9999.000
   96  140  -9999.000
   97  140  -9999.000
   98  140  -9999.000
   99  140  -9999.000
  100  140  -9999.000
  101  140  -9999.000
  102  140  -9999.000
  103  140  -9999.000
  104  140  -9999.000
  105  140  -9999.000
  106  140  -9999.000
  107  140  -9999.000
  108  140  -9999.000
  109  140  -9999.000
  110  140  -9999.000
  111  140  -9999.000
  112  140  -9999.000
  113  140  -9999.000
  114  140  -9999.000
  115  140  -9999.000
  116  140  -9999.000
  117  140  -9999.000
  118  140  -9999.000
  119  140  -9999.000
  120  140  -9999.000
  121  140  -9999.000
  122  140  -9999.000
  123  140  -9999.000
  124  140  -9999.000
  125  140  -9999.000
  126  140  -9999.000
  127  140  -9999.000
  128  140  -9999.000
  129  140  -9999.000
  130  140  -9999.000
  131  140  -9999.000
  132  140  -9999.000
  133  140  -9999.000
  134  140  -9999.000
  135  140  -9999.000
  136  140  -9999.000
  137  140  -9999.000
  138  140  -9999.000
  139  140  -9999.000
  140  140  -9999.000
  141  140  -9999.000
  142  140  -9999.000
  143  140  -9999.000
  144  140  -9999.000
  145  140  -9999.000
  146  140  -9999.000
  147  140  -9999.000
  148  140  -9999.000
  149  140  -9999.000
  150  140  -9999.000
  151  140  -9999.000
  152  140  -9999.000
  153  140  -9999.000
  154  140  -9999.000
  155  140  -9999.000
  156  140  -9999.000
  157  140  -9999.000
  158  140  -9999.000
  159  140  -9999.000
  160  140  -9999.000
  161  140  -9999.000
  162  140  -9999.000
  163  140  -9999.000
  164  140  -9999.000
  165  140  -9999.000
  166  140  -9999.000
  167  140  -9999.000
  168  140  -9999.000
  169  140  -9999.000
  170  140  -9999.000
  171  140  -9999.000
  172  140  -9999.000
  173  140  -9999.000
  174  140  -9999.000
  175  140  -9999.000
  176  140  -9999.000
  177  140  -9999.000
  178  140  -9999.000
  179  140  -9999.000
  180  140  -9999.000
  181  140  -9999.000
  182  140  -9999.000
  183  140  -9999.000
  184  140  -9999.000
  185  140  -9999.000
  186  140  -9999.000
  187  140  -9999.000
  188  140  -9999.000
  189  140  -9999.000
  190  140  -9999.000
  191  140  -9999.000
  192  140  -9999.000
  193  140  -9999.000
  194  140  -9999.000
    1  139  -9999.000
    2  139  -9999.000
    3  139  -9999.000
    4  139  -9999.000
    5  139  -9999.000
    6  139  -9999.000
    7  139  -9999.000
    8  139  -9999.000
    9  139  -9999.000
   10  139  -9999.000
   11  139  -9999.000
   12  139  -9999.000
   13  139  -9999.000
   14  139  -9999.000
   15  139  -9999.000
   16  139  -9999.000
   17  139  -9999.000
   18  139  -9999.000
   19  139  -9999.000
   20  139  -9999.000
   21  139  -9999.000
   22  139  -9999.000
   23  139  -9999.000
   24  139  -9999.000
   25  139  -9999.000
   26  139  -9999.000
   27  139  -9999.000
   28  139  -9999.000
   29  139  -9999.000
   30  139  -9999.000
   31  139  -9999.000
   32  139  -9999.000
   33  139  -9999.000
   34  139  -9999.000
   35  139  -9999.000
   36  139  -9999.000
   37  139  -9999.000
   38  139  -9999.000
   39  139  -9999.000
   40  139  -9999.000
   41  139  -9999.000
   42  139  -9999.000
   43  139  -9999.000
   44  139  -9999.000
   45  139  -9999.000
   46  139  -9999.000
   47  139  -9999.000
   48  139  -9999.000
   49  139  -9999.000
   50  139  -9999.000
   51  139  -9999.000
   52  139  -9999.000
   53  139  -9999.000
   54  139  -9999.000
   55  139  -9999.000
   56  139  -9999.000
   57  139  -9999.000
   58  139  -9999.000
   59  139  -9999.000
   60  139  -9999.000
   61  139  -9999.000
   62  139  -9999.000
   63  139  -9999.000
   64  139  -9999.000
   65  139  -9999.000
   66  139  -9999.000
   67  139  -9999.000
   68  139  -9999.000
   69  139  -9999.000
   70  139  -9999.000
   71  139  -9999.000
   72  139  -9999.000
   73  139  -9999.000
   74  139  -9999.000
   75  139  -9999.000
   76  139  -9999.000
   77  139  -9999.000
   78  139  -9999.000
   79  139  -9999.000
   80  139  -9999.000
   81  139  -9999.000
   82  139  -9999.000
   83  139  -9999.000
   84  139  -9999.000
   85  139  -9999.000
   86  139  -9999.000
   87  139  -9999.000
   88  139  -9999.000
   89  139  -9999.000
   90  139  -9999.000
   91  139  -9999.000
   92  139  -9999.000
   93  139  -9999.000
   94  139  -9999.000
   95  139  -9999.000
   96  139  -9999.000
   97  139  -9999.000
   98  139  -9999.000
   99  139  -9999.000
  100  139  -9999.000
  101  139  -9999.000
  102  139  -9999.000
  103  139  -9999.000
  104  139  -9999.000
  105  139  -9999.000
  106  139  -9999.000
  107  139  -9999.000
  108  139  -9999.000
  109  139  -9999.000
  110  139  -9999.000
  111  139  -9999.000
  112  139  -9999.000
  113  139  -9999.000
  114  139  -9999.000
  115  139  -9999.000
  116  139  -9999.000
  117  139  -9999.000
  118  139  -9999.000
  119  139  -9999.000
  120  139  -9999.000
  121  139  -9999.000
  122  139  -9999.000
  123  139  -9999.000
  124  139  -9999.000
  125  139  -9999.000
  126  139  -9999.000
  127  139  -9999.000
  128  139  -9999.000
  129  139  -9999.000
  130  139  -9999.000
  131  139  -9999.000
  132  139  -9999.000
  133  139  -9999.000
  134  139  -9999.000
  135  139  -9999.000
  136  139  -9999.000
  137  139  -9999.000
  138  139  -9999.000
  139  139  -9999.000
  140  139  -9999.000
  141  139  -9999.000
  142  139  -9999.000
  143  139  -9999.000
  144  139  -9999.000
  145  139  -9999.000
  146  139  -9999.000
  147  139  -9999.000
  148  139  -9999.000
  149  139  -9999.000
  150  139  -9999.000
  151  139  -9999.000
  152  139  -9999.000
  153  139  -9999.000
  154  139  -9999.000
  155  139  -9999.000
  156  139  -9999.000
  157  139  -9999.000
  158  139  -9999.000
  159  139  -9999.000
  160  139  -9999.000
  161  139  -9999.000
  162  139  -9999.000
  163  139  -9999.000
  164  139  -9999.000
  165  139  -9999.000
  166  139  -9999.000
  167  139  -9999.000
  168  139  -9999.000
  169  139  -9999.000
  170  139  -9999.000
  171  139  -9999.000
  172  139  -9999.000
  173  139  -9999.000
  174  139  -9999.000
  175  139  -9999.000
  176  139  -9999.000
  177  139  -9999.000
  178  139  -9999.000
  179  139  -9999.000
  180  139  -9999.000
  181  139  -9999.000
  182  139  -9999.000
  183  139  -9999.000
  184  139  -9999.000
  185  139  -9999.000
  186  139  -9999.000
  187  139  -9999.000
  188  139  -9999.000
  189  139  -9999.000
  190  139  -9999.000
  191  139  -9999.000
  192  139  -9999.000
  193  139  -9999.000
  194  139  -9999.000
    1  138  -9999.000
    2  138  -9999.000
    3  138  -9999.000
    4  138  -9999.000
    5  138  -9999.000
    6  138  -9999.000
    7  138  -9999.000
    8  138  -9999.000
    9  138  -9999.000
   10  138  -9999.000
   11  138  -9999.000
   12  138  -9999.000
   13  138  -9999.000
   14  138  -9999.000
   15  138  -9999.000
   16  138  -9999.000
   17  138  -9999.000
   18  138  -9999.000
   19  138  -9999.000
   20  138  -9999.000
   21  138  -9999.000
   22  138  -9999.000
   23  138  -9999.000
   24  138  -9999.000
   25  138  -9999.000
   26  138  -9999.000
   27  138  -9999.000
   28  138  -9999.000
   29  138  -9999.000
   30  138  -9999.000
   31  138  -9999.000
   32  138  -9999.000
   33  138  -9999.000
   34  138  -9999.000
   35  138  -9999.000
   36  138  -9999.000
   37  138  -9999.000
   38  138  -9999.000
   39  138  -9999.000
   40  138  -9999.000
   41  138  -9999.000
   42  138  -9999.000
   43  138  -9999.000
   44  138  -9999.000
   45  138  -9999.000
   46  138  -9999.000
   47  138  -9999.000
   48  138  -9999.000
   49  138  -9999.000
   50  138  -9999.000
   51  138  -9999.000
   52  138  -9999.000
   53  138  -9999.000
   54  138  -9999.000
   55  138  -9999.000
   56  138  -9999.000
   57  138  -9999.000
   58  138  -9999.000
   59  138  -9999.000
   60  138  -9999.000
   61  138  -9999.000
   62  138  -9999.000
   63  138  -9999.000
   64  138  -9999.000
   65  138  -9999.000
   66  138  -9999.000
   67  138  -9999.000
   68  138  -9999.000
   69  138  -9999.000
   70  138  -9999.000
   71  138  -9999.000
   72  138  -9999.000
   73  138  -9999.000
   74  138  -9999.000
   75  138  -9999.000
   76  138  -9999.000
   77  138  -9999.000
   78  138  -9999.000
   79  138  -9999.000
   80  138  -9999.000
   81  138  -9999.000
   82  138  -9999.000
   83  138  -9999.000
   84  138  -9999.000
   85  138  -9999.000
   86  138  -9999.000
   87  138  -9999.000
   88  138  -9999.000
   89  138  -9999.000
   90  138  -9999.000
   91  138  -9999.000
   92  138  -9999.000
   93  138  -9999.000
   94  138  -9999.000
   95  138  -9999.000
   96  138  -9999.000
   97  138  -9999.000
   98  138  -9999.000
   99  138  -9999.000
  100  138  -9999.000
  101  138  -9999.000
  102  138  -9999.000
  103  138  -9999.000
  104  138  -9999.000
  105  138  -9999.000
