 年,月,日,时,降雨量,H,流量,HDam1,Dam1in,Dam1out,HDam2,Dam2in,Dam2out
 1995  ,    5  ,   12  ,    2  ,          0.000  ,          2.255  ,        1547.909  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    3  ,          0.000  ,          2.156  ,        1479.989  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    4  ,          0.000  ,          2.059  ,        1413.246  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    5  ,          0.000  ,          1.963  ,        1347.910  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    6  ,          0.000  ,          1.871  ,        1284.819  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    7  ,          0.000  ,          1.782  ,        1223.429  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    8  ,          0.000  ,          1.699  ,        1166.290  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,    9  ,          0.000  ,          1.620  ,        1112.277  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   10  ,          0.000  ,          1.545  ,        1060.952  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   11  ,          0.000  ,          1.471  ,        1009.768  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   12  ,          0.000  ,          1.399  ,         960.175  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   13  ,          0.000  ,          1.330  ,         913.348  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   14  ,          0.000  ,          1.267  ,         869.808  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   15  ,          0.000  ,          1.207  ,         828.359  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   16  ,          0.000  ,          1.150  ,         789.598  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   17  ,          0.000  ,          1.098  ,         753.598  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   18  ,          0.000  ,          1.049  ,         719.931  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   19  ,          0.000  ,          1.003  ,         688.271  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   20  ,          0.000  ,          0.959  ,         658.643  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   21  ,          0.000  ,          0.919  ,         630.825  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   22  ,          0.000  ,          0.880  ,         603.836  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   23  ,          0.000  ,          0.843  ,         578.425  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   12  ,   24  ,          0.000  ,          0.807  ,         554.359  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    1  ,          0.000  ,          0.777  ,         533.278  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    2  ,          0.000  ,          0.744  ,         511.059  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    3  ,          0.000  ,          0.714  ,         490.301  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    4  ,          0.000  ,          0.688  ,         472.465  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    5  ,          0.000  ,          0.661  ,         454.059  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    6  ,          0.000  ,          0.636  ,         436.662  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    7  ,          0.000  ,          0.613  ,         420.513  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    8  ,          0.000  ,          0.590  ,         405.363  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,    9  ,          0.000  ,          0.570  ,         391.285  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   10  ,          0.000  ,          0.551  ,         378.262  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   11  ,          0.000  ,          0.533  ,         366.008  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   12  ,          0.000  ,          0.516  ,         354.583  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   13  ,          0.000  ,          0.501  ,         343.758  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   14  ,          0.000  ,          0.486  ,         333.533  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   15  ,          0.000  ,          0.472  ,         323.859  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   16  ,          0.000  ,          0.458  ,         314.650  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   17  ,          0.000  ,          0.446  ,         305.849  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   18  ,          0.000  ,          0.433  ,         297.407  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   19  ,          0.000  ,          0.421  ,         289.038  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   20  ,          0.000  ,          0.409  ,         280.976  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   21  ,          0.000  ,          0.398  ,         273.264  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   22  ,          0.000  ,          0.387  ,         265.883  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   23  ,          0.000  ,          0.377  ,         258.761  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   13  ,   24  ,          0.000  ,          0.367  ,         251.957  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    1  ,          0.000  ,          0.358  ,         245.457  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    2  ,          0.000  ,          0.348  ,         239.208  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    3  ,          0.000  ,          0.340  ,         233.162  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    4  ,          0.000  ,          0.331  ,         227.358  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    5  ,          0.000  ,          0.323  ,         221.779  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    6  ,          0.000  ,          0.315  ,         216.367  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    7  ,          0.000  ,          0.308  ,         211.159  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    8  ,          0.000  ,          0.300  ,         206.144  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,    9  ,          0.000  ,          0.293  ,         201.386  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   10  ,          0.000  ,          0.287  ,         196.879  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   11  ,          0.000  ,          0.280  ,         192.482  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   12  ,          0.000  ,          0.274  ,         188.338  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   13  ,          0.000  ,          0.268  ,         184.259  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   14  ,          0.000  ,          0.263  ,         180.372  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   15  ,          0.000  ,          0.257  ,         176.643  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   16  ,          0.000  ,          0.252  ,         173.088  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   17  ,          0.000  ,          0.247  ,         169.667  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   18  ,          0.000  ,          0.242  ,         166.341  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   19  ,          0.000  ,          0.238  ,         163.163  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   20  ,          0.000  ,          0.233  ,         160.017  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   21  ,          0.000  ,          0.229  ,         156.966  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   22  ,          0.000  ,          0.224  ,         153.944  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   23  ,          0.000  ,          0.220  ,         150.971  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   14  ,   24  ,          0.000  ,          0.216  ,         148.050  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    1  ,          0.000  ,          0.211  ,         145.176  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    2  ,          0.000  ,          0.207  ,         142.364  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    3  ,          0.000  ,          0.203  ,         139.604  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    4  ,          0.000  ,          0.199  ,         136.893  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    5  ,          0.000  ,          0.196  ,         134.265  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    6  ,          0.000  ,          0.192  ,         131.686  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    7  ,          0.000  ,          0.188  ,         129.211  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    8  ,          0.000  ,          0.185  ,         126.845  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,    9  ,          0.000  ,          0.181  ,         124.510  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   10  ,          0.000  ,          0.178  ,         122.253  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   11  ,          0.000  ,          0.175  ,         120.053  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   12  ,          0.000  ,          0.172  ,         117.956  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   13  ,          0.000  ,          0.169  ,         115.932  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   14  ,          0.000  ,          0.166  ,         114.005  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   15  ,          0.000  ,          0.163  ,         112.154  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   16  ,          0.000  ,          0.161  ,         110.335  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   17  ,          0.000  ,          0.158  ,         108.559  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   18  ,          0.000  ,          0.156  ,         106.909  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   19  ,          0.000  ,          0.153  ,         105.270  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   20  ,          0.000  ,          0.151  ,         103.692  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   21  ,          0.000  ,          0.149  ,         102.107  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   22  ,          0.000  ,          0.147  ,         100.714  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   23  ,          0.000  ,          0.145  ,          99.297  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   15  ,   24  ,          0.000  ,          0.143  ,          97.867  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   16  ,    1  ,          0.000  ,          0.140  ,          96.447  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   16  ,    2  ,          0.000  ,          0.138  ,          95.047  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   16  ,    3  ,          0.000  ,          0.136  ,          93.673  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
 1995  ,    5  ,   16  ,    4  ,          0.000  ,          0.134  ,          92.333  ,  -107374176.000  ,           0.000  ,           0.000  ,  -107374176.000  ,           0.000  ,           0.000
